OrderID,OrderDate,Region,Category,Sales
ORD05915,2022-05-18,Central,Office Supplies,274.48
ORD05916,2023-07-21,Central,Office Supplies,127.26
ORD05917,2023-11-04,South,Technology,102.54
ORD05918,2023-04-08,Central,Office Supplies,164.57
ORD05919,2023-11-29,East,Technology,361.82
ORD05920,2023-01-09,West,Technology,562.7
ORD05921,2023-01-31,West,Technology,519.69
ORD05922,2022-02-05,West,Furniture,136.58
ORD05923,2023-10-31,Central,Furniture,159.72
ORD05924,2022-08-07,West,Technology,94.39
ORD05925,2022-12-24,South,Office Supplies,434.55
ORD05926,2022-04-24,South,Office Supplies,223.16
ORD05927,2023-10-12,Central,Technology,291.33
ORD05928,2022-04-27,East,Office Supplies,230.52
ORD05929,2023-10-14,South,Technology,378.52
ORD05930,2022-01-09,East,Office Supplies,324.24
ORD05931,2022-10-17,West,Technology,307.48
ORD05932,2023-03-16,Central,Office Supplies,474.87
ORD05933,2023-08-16,East,Office Supplies,137.57
ORD05934,2023-08-30,East,Office Supplies,82.28
ORD05935,2022-10-12,Central,Furniture,482.41
ORD05936,2023-07-19,West,Furniture,443.18
ORD05937,2022-05-26,East,Furniture,259.57
ORD05938,2023-06-16,Central,Office Supplies,217.54
ORD05939,2023-03-24,East,Furniture,97.27
ORD05940,2022-06-06,East,Technology,434.55
ORD05941,2023-10-01,East,Technology,591.05
ORD05942,2023-12-22,West,Furniture,171.04
ORD05943,2022-11-06,South,Technology,488.32
ORD05944,2022-03-18,East,Furniture,157.62
ORD05945,2022-06-19,Central,Office Supplies,139.53
ORD05946,2023-11-26,West,Furniture,54.76
ORD05947,2023-10-26,East,Technology,624.75
ORD05948,2022-06-04,East,Office Supplies,269.98
ORD05949,2023-02-10,Central,Furniture,408.64
ORD05950,2023-07-28,West,Furniture,251.89
ORD05951,2023-12-06,Central,Furniture,408.63
ORD05952,2022-09-17,Central,Technology,107.46
ORD05953,2023-08-29,East,Technology,31.81
ORD05954,2023-09-02,Central,Office Supplies,239.17
ORD05955,2022-10-11,South,Technology,268.59
ORD05956,2023-05-26,East,Furniture,158.08
ORD05957,2023-10-23,East,Office Supplies,465.28
ORD05958,2023-06-06,West,Office Supplies,79.47
ORD05959,2023-09-30,Central,Furniture,73.79
ORD05960,2022-05-26,West,Technology,322.16
ORD05961,2023-08-08,South,Furniture,284.64
ORD05962,2023-02-12,East,Furniture,125.63
ORD05963,2022-11-25,South,Office Supplies,89.37
ORD05964,2022-11-16,East,Furniture,139.6
ORD05965,2022-04-28,West,Furniture,81.3
ORD05966,2023-10-02,Central,Office Supplies,308.61
ORD05967,2022-02-02,Central,Technology,341.17
ORD05968,2022-05-07,Central,Furniture,139.66
ORD05969,2022-08-20,Central,Furniture,90.72
ORD05970,2022-10-02,South,Office Supplies,491.56
ORD05971,2022-01-31,South,Furniture,482.55
ORD05972,2022-11-09,East,Technology,139.49
ORD05973,2023-08-23,East,Furniture,121.45
ORD05974,2022-08-10,Central,Technology,225.82
ORD05975,2023-06-28,South,Technology,320.2
ORD05976,2022-05-30,Central,Technology,417.7
ORD05977,2022-08-21,South,Technology,196.98
ORD05978,2022-01-30,West,Office Supplies,312.36
ORD05979,2022-02-07,South,Technology,60.82
ORD05980,2022-06-16,West,Furniture,404.74
ORD05981,2023-12-05,Central,Technology,528.05
ORD05982,2023-06-11,South,Technology,273.71
ORD05983,2023-07-05,East,Technology,529.32
ORD05984,2022-05-23,West,Office Supplies,228.36
ORD05985,2022-05-24,South,Furniture,17.15
ORD05986,2023-09-17,East,Office Supplies,220.68
ORD05987,2022-12-23,South,Technology,577.18
ORD05988,2023-01-07,South,Technology,591.75
ORD05989,2022-05-31,East,Office Supplies,469.7
ORD05990,2023-10-13,West,Office Supplies,130.14
ORD05991,2023-12-23,South,Office Supplies,325.06
ORD05992,2022-11-13,South,Furniture,72.37
ORD05993,2023-05-26,East,Office Supplies,138.43
ORD05994,2022-11-19,South,Technology,342.33
ORD05995,2022-02-04,East,Technology,71.78
ORD05996,2023-05-15,Central,Technology,383.11
ORD05997,2023-07-09,South,Office Supplies,429.25
ORD05998,2022-09-18,South,Office Supplies,22.17
ORD05999,2022-09-18,West,Office Supplies,463.29
ORD06000,2023-03-10,Central,Office Supplies,253.74
ORD06001,2023-08-24,South,Furniture,89.69
ORD06002,2023-02-28,Central,Furniture,430.08
ORD06003,2022-04-20,East,Furniture,221.98
ORD06004,2022-04-07,Central,Technology,523.27
ORD06005,2022-07-23,South,Furniture,101.5
ORD06006,2022-08-24,East,Furniture,275.35
ORD06007,2023-10-19,Central,Office Supplies,476.89
ORD06008,2022-07-27,West,Furniture,485.79
ORD06009,2022-08-11,South,Furniture,266.69
ORD06010,2022-03-25,South,Office Supplies,349.52
ORD06011,2023-02-18,Central,Office Supplies,296.18
ORD06012,2022-06-03,West,Technology,165.33
ORD06013,2023-05-13,West,Office Supplies,110.24
ORD06014,2022-04-13,South,Technology,17.47
ORD06015,2023-01-27,South,Technology,291.73
ORD06016,2022-01-13,South,Furniture,166.76
ORD06017,2023-10-22,West,Furniture,330.01
ORD06018,2022-12-20,East,Technology,533.02
ORD06019,2023-10-20,South,Office Supplies,97.62
ORD06020,2023-07-07,South,Office Supplies,27.77
ORD06021,2022-02-23,East,Furniture,242.67
ORD06022,2023-08-26,Central,Furniture,104.37
ORD06023,2022-01-24,South,Technology,246.37
ORD06024,2023-03-04,West,Office Supplies,347.11
ORD06025,2023-08-29,Central,Furniture,421.23
ORD06026,2022-02-08,Central,Furniture,479.03
ORD06027,2022-05-03,Central,Office Supplies,242.65
ORD06028,2022-04-21,East,Technology,396.24
ORD06029,2023-01-02,West,Furniture,417.49
ORD06030,2023-09-28,South,Office Supplies,335.26
ORD06031,2023-12-15,West,Technology,611.67
ORD06032,2023-07-12,Central,Furniture,193.06
ORD06033,2022-05-22,South,Technology,479.31
ORD06034,2022-10-19,South,Technology,387.69
ORD06035,2022-11-11,West,Furniture,545.77
ORD06036,2023-10-20,Central,Office Supplies,39.42
ORD06037,2023-12-26,Central,Office Supplies,400.91
ORD06038,2022-07-01,West,Office Supplies,299.57
ORD06039,2022-09-08,West,Furniture,345.24
ORD06040,2023-10-15,East,Furniture,262.44
ORD06041,2022-05-18,South,Office Supplies,53.93
ORD06042,2023-02-05,West,Furniture,284.36
ORD06043,2023-05-08,East,Office Supplies,315.45
ORD06044,2022-04-28,South,Furniture,18.28
ORD06045,2022-05-28,Central,Technology,369.02
ORD06046,2022-02-09,West,Office Supplies,199.25
ORD06047,2022-05-17,East,Technology,577.85
ORD06048,2022-10-24,East,Office Supplies,492.94
ORD06049,2022-12-25,East,Technology,335.15
ORD06050,2023-11-08,Central,Technology,234.24
ORD06051,2022-02-01,East,Furniture,152.21
ORD06052,2023-12-31,West,Office Supplies,417.79
ORD06053,2023-01-23,West,Technology,373.21
ORD06054,2022-05-29,South,Office Supplies,441.32
ORD06055,2023-12-01,West,Furniture,74.88
ORD06056,2022-08-11,East,Furniture,265.53
ORD06057,2022-04-23,Central,Furniture,82.06
ORD06058,2022-01-07,Central,Furniture,168.9
ORD06059,2023-06-05,West,Technology,226.98
ORD06060,2022-07-04,West,Technology,609.85
ORD06061,2023-06-18,South,Technology,588.75
ORD06062,2022-05-09,Central,Furniture,215.63
ORD06063,2023-12-28,East,Office Supplies,180.86
ORD06064,2023-05-08,West,Office Supplies,216.61
ORD06065,2022-03-21,Central,Office Supplies,417.42
ORD06066,2022-07-17,West,Furniture,254.91
ORD06067,2023-05-27,West,Furniture,180.19
ORD06068,2022-05-27,East,Furniture,82.58
ORD06069,2023-03-07,Central,Furniture,185.21
ORD06070,2023-02-18,South,Furniture,267.28
ORD06071,2023-09-02,Central,Technology,455.27
ORD06072,2023-02-17,South,Office Supplies,117.9
ORD06073,2022-09-30,South,Technology,446.09
ORD06074,2023-01-27,West,Office Supplies,39.05
ORD06075,2023-05-05,East,Technology,344.03
ORD06076,2022-10-26,Central,Technology,139.3
ORD06077,2022-05-10,South,Technology,256.51
ORD06078,2023-01-25,Central,Furniture,162.48
ORD06079,2023-09-05,West,Furniture,455.12
ORD06080,2023-08-12,East,Furniture,381.92
ORD06081,2022-05-11,Central,Technology,249.79
ORD06082,2022-07-12,East,Furniture,457.0
ORD06083,2023-11-12,South,Technology,250.07
ORD06084,2022-07-03,Central,Furniture,353.39
ORD06085,2023-05-28,Central,Office Supplies,346.83
ORD06086,2022-10-06,West,Office Supplies,64.53
ORD06087,2022-11-14,East,Office Supplies,479.25
ORD06088,2023-10-08,East,Office Supplies,112.89
ORD06089,2023-03-11,South,Technology,573.27
ORD06090,2022-07-05,South,Office Supplies,472.41
ORD06091,2022-01-07,South,Furniture,429.76
ORD06092,2022-11-19,Central,Technology,293.66
ORD06093,2023-03-05,West,Technology,590.97
ORD06094,2023-03-04,West,Furniture,357.55
ORD06095,2022-06-13,South,Office Supplies,447.94
ORD06096,2023-12-15,South,Furniture,319.3
ORD06097,2023-09-08,East,Furniture,382.14
ORD06098,2023-07-30,South,Office Supplies,164.66
ORD06099,2022-07-02,South,Technology,427.33
ORD06100,2023-08-03,East,Furniture,407.37
ORD06101,2022-05-20,East,Office Supplies,211.05
ORD06102,2022-06-01,Central,Office Supplies,109.0
ORD06103,2023-10-09,West,Office Supplies,142.44
ORD06104,2023-12-10,Central,Furniture,263.33
ORD06105,2022-05-18,South,Office Supplies,420.3
ORD06106,2022-07-03,East,Technology,596.22
ORD06107,2023-02-12,Central,Furniture,483.12
ORD06108,2023-01-09,South,Office Supplies,198.63
ORD06109,2022-07-31,South,Furniture,485.14
ORD06110,2023-05-30,West,Furniture,253.99
ORD06111,2022-09-13,South,Furniture,32.59
ORD06112,2023-08-02,West,Technology,658.97
ORD06113,2022-11-17,South,Office Supplies,285.06
ORD06114,2022-04-07,East,Office Supplies,92.07
ORD06115,2022-11-29,West,Technology,123.27
ORD06116,2023-02-16,East,Furniture,329.62
ORD06117,2023-06-05,South,Technology,563.04
ORD06118,2022-08-09,West,Technology,399.32
ORD06119,2023-02-26,South,Office Supplies,297.47
ORD06120,2023-06-20,South,Technology,406.9
ORD06121,2022-11-10,South,Office Supplies,65.42
ORD06122,2022-09-21,Central,Furniture,141.38
ORD06123,2023-01-01,South,Furniture,174.63
ORD06124,2023-07-14,South,Furniture,370.44
ORD06125,2022-07-12,Central,Office Supplies,288.87
ORD06126,2023-04-24,Central,Office Supplies,459.0
ORD06127,2022-12-01,East,Furniture,488.15
ORD06128,2023-09-24,South,Office Supplies,418.8
ORD06129,2022-12-01,East,Furniture,352.45
ORD06130,2022-12-15,East,Technology,150.02
ORD06131,2022-04-18,West,Office Supplies,445.37
ORD06132,2022-07-23,Central,Technology,426.49
ORD06133,2022-09-29,Central,Technology,360.05
ORD06134,2023-09-04,South,Technology,183.97
ORD06135,2023-03-23,West,Office Supplies,290.0
ORD06136,2023-07-17,Central,Office Supplies,86.02
ORD06137,2023-07-24,East,Technology,221.31
ORD06138,2022-01-18,East,Furniture,421.53
ORD06139,2023-12-09,West,Furniture,263.33
ORD06140,2022-12-16,Central,Technology,276.14
ORD06141,2022-03-23,South,Technology,611.65
ORD06142,2022-12-09,South,Furniture,110.01
ORD06143,2023-10-06,South,Office Supplies,237.39
ORD06144,2023-07-03,West,Technology,526.34
ORD06145,2022-12-27,East,Technology,534.75
ORD06146,2023-05-30,West,Furniture,242.96
ORD06147,2023-04-26,South,Furniture,74.31
ORD06148,2022-05-10,West,Furniture,204.72
ORD06149,2023-08-21,East,Furniture,242.39
ORD06150,2023-11-14,South,Technology,426.28
ORD06151,2022-01-27,East,Furniture,170.09
ORD06152,2022-06-18,Central,Office Supplies,472.41
ORD06153,2022-02-15,West,Office Supplies,20.27
ORD06154,2023-08-05,South,Office Supplies,355.35
ORD06155,2022-11-16,West,Office Supplies,364.49
ORD06156,2022-07-31,South,Furniture,427.16
ORD06157,2023-10-20,South,Furniture,176.79
ORD06158,2022-08-02,West,Office Supplies,157.1
ORD06159,2022-09-28,Central,Office Supplies,271.81
ORD06160,2022-11-02,South,Furniture,380.09
ORD06161,2023-01-03,South,Office Supplies,324.57
ORD06162,2023-04-27,Central,Furniture,200.92
ORD06163,2023-04-02,South,Technology,435.84
ORD06164,2023-05-07,Central,Office Supplies,26.8
ORD06165,2023-12-18,Central,Technology,454.92
ORD06166,2022-11-14,Central,Office Supplies,52.7
ORD06167,2023-02-14,South,Office Supplies,436.02
ORD06168,2022-09-02,West,Technology,400.18
ORD06169,2022-06-21,West,Office Supplies,63.35
ORD06170,2022-03-10,West,Office Supplies,94.21
ORD06171,2022-02-04,West,Technology,242.18
ORD06172,2022-06-30,Central,Office Supplies,120.0
ORD06173,2022-08-24,Central,Technology,222.82
ORD06174,2023-06-21,East,Technology,478.34
ORD06175,2023-04-26,East,Technology,499.03
ORD06176,2022-01-01,Central,Office Supplies,419.44
ORD06177,2022-04-13,South,Office Supplies,88.81
ORD06178,2023-06-16,West,Office Supplies,311.24
ORD06179,2023-03-08,East,Technology,99.81
ORD06180,2022-08-25,Central,Furniture,438.38
ORD06181,2023-01-17,Central,Furniture,335.09
ORD06182,2023-11-08,Central,Office Supplies,256.26
ORD06183,2023-07-26,West,Technology,339.95
ORD06184,2023-04-24,Central,Technology,222.19
ORD06185,2022-11-24,South,Office Supplies,251.0
ORD06186,2022-11-19,East,Technology,43.28
ORD06187,2022-11-07,West,Furniture,224.61
ORD06188,2023-06-24,East,Furniture,155.93
ORD06189,2023-07-14,Central,Technology,604.65
ORD06190,2022-07-03,Central,Furniture,179.0
ORD06191,2023-09-11,East,Office Supplies,71.25
ORD06192,2023-01-07,West,Furniture,354.3
ORD06193,2022-09-15,Central,Office Supplies,415.71
ORD06194,2023-09-08,East,Furniture,287.78
ORD06195,2023-03-15,Central,Technology,566.48
ORD06196,2022-06-21,East,Furniture,194.29
ORD06197,2022-04-25,Central,Office Supplies,88.11
ORD06198,2022-06-02,East,Office Supplies,365.49
ORD06199,2022-04-19,West,Technology,555.86
ORD06200,2023-01-11,Central,Technology,599.89
ORD06201,2023-01-24,West,Technology,60.16
ORD06202,2023-11-28,West,Office Supplies,462.22
ORD06203,2023-10-21,Central,Office Supplies,487.04
ORD06204,2023-09-02,South,Office Supplies,387.82
ORD06205,2023-05-23,Central,Office Supplies,74.92
ORD06206,2023-06-25,South,Technology,91.76
ORD06207,2022-12-11,East,Technology,89.37
ORD06208,2023-03-02,Central,Technology,126.11
ORD06209,2022-08-28,East,Office Supplies,373.53
ORD06210,2022-11-08,South,Technology,244.9
ORD06211,2023-03-06,East,Office Supplies,313.96
ORD06212,2023-06-14,Central,Office Supplies,458.59
ORD06213,2022-01-11,East,Furniture,207.77
ORD06214,2023-03-28,West,Office Supplies,411.66
ORD06215,2023-07-30,East,Technology,320.61
ORD06216,2022-03-24,East,Furniture,490.4
ORD06217,2023-12-12,South,Furniture,486.45
ORD06218,2022-03-04,South,Furniture,36.38
ORD06219,2023-07-10,East,Office Supplies,351.89
ORD06220,2023-01-03,Central,Furniture,100.77
ORD06221,2023-02-03,South,Technology,249.23
ORD06222,2022-01-07,West,Technology,674.93
ORD06223,2022-01-25,Central,Office Supplies,488.01
ORD06224,2023-08-19,South,Technology,72.03
ORD06225,2022-03-16,South,Office Supplies,491.48
ORD06226,2022-02-01,West,Office Supplies,102.15
ORD06227,2023-05-19,South,Office Supplies,449.7
ORD06228,2022-12-15,South,Office Supplies,112.69
ORD06229,2022-08-10,Central,Office Supplies,38.37
ORD06230,2022-04-05,South,Office Supplies,154.82
ORD06231,2022-02-20,West,Technology,181.4
ORD06232,2022-09-01,South,Office Supplies,207.13
ORD06233,2023-10-12,West,Furniture,188.34
ORD06234,2023-07-01,West,Office Supplies,222.8
ORD06235,2022-08-10,East,Office Supplies,192.66
ORD06236,2022-11-22,Central,Technology,152.56
ORD06237,2023-11-05,South,Technology,619.67
ORD06238,2022-03-10,South,Furniture,449.54
ORD06239,2023-03-10,West,Technology,434.42
ORD06240,2023-01-30,West,Technology,499.86
ORD06241,2023-01-09,East,Furniture,280.16
ORD06242,2023-04-04,East,Office Supplies,74.22
ORD06243,2022-07-12,West,Furniture,35.64
ORD06244,2023-11-10,East,Office Supplies,386.4
ORD06245,2022-10-16,Central,Furniture,356.79
ORD06246,2023-09-18,South,Furniture,441.39
ORD06247,2022-06-22,West,Office Supplies,236.38
ORD06248,2023-09-27,Central,Furniture,33.69
ORD06249,2022-08-16,West,Office Supplies,365.11
ORD06250,2022-07-14,Central,Office Supplies,309.11
ORD06251,2022-11-12,West,Technology,354.13
ORD06252,2022-06-06,South,Technology,420.88
ORD06253,2022-06-22,East,Office Supplies,38.19
ORD06254,2022-07-24,West,Office Supplies,426.2
ORD06255,2023-07-05,West,Office Supplies,262.73
ORD06256,2022-09-21,West,Office Supplies,549.73
ORD06257,2023-07-26,East,Furniture,445.93
ORD06258,2022-03-21,East,Office Supplies,319.37
ORD06259,2022-03-01,South,Technology,496.54
ORD06260,2023-09-20,West,Technology,462.59
ORD06261,2022-04-28,East,Technology,557.64
ORD06262,2023-01-14,West,Furniture,382.04
ORD06263,2022-10-03,Central,Furniture,176.22
ORD06264,2023-03-07,East,Office Supplies,329.54
ORD06265,2023-10-14,Central,Technology,345.13
ORD06266,2022-02-01,West,Office Supplies,461.31
ORD06267,2023-08-03,South,Technology,170.22
ORD06268,2022-09-13,South,Office Supplies,182.53
ORD06269,2022-03-19,East,Office Supplies,301.06
ORD06270,2022-06-18,South,Technology,120.21
ORD06271,2022-04-13,South,Technology,574.67
ORD06272,2023-02-12,West,Furniture,41.2
ORD06273,2023-10-19,Central,Furniture,92.97
ORD06274,2023-06-09,West,Furniture,214.14
ORD06275,2022-06-02,West,Office Supplies,106.58
ORD06276,2023-03-23,West,Furniture,128.84
ORD06277,2022-12-22,South,Furniture,106.82
ORD06278,2022-05-31,West,Technology,149.29
ORD06279,2023-04-10,East,Furniture,63.43
ORD06280,2023-10-14,Central,Furniture,390.6
ORD06281,2022-11-11,West,Technology,287.05
ORD06282,2023-11-16,West,Furniture,55.03
ORD06283,2023-06-22,West,Technology,469.59
ORD06284,2022-12-14,East,Furniture,21.13
ORD06285,2023-07-18,East,Furniture,306.35
ORD06286,2022-11-17,East,Furniture,24.83
ORD06287,2023-10-22,Central,Furniture,275.21
ORD06288,2022-04-05,South,Office Supplies,399.68
ORD06289,2023-09-03,East,Office Supplies,399.34
ORD06290,2023-01-04,East,Technology,337.38
ORD06291,2023-07-12,South,Technology,103.97
ORD06292,2023-04-26,East,Office Supplies,201.44
ORD06293,2022-03-17,East,Furniture,114.72
ORD06294,2022-09-25,Central,Technology,284.12
ORD06295,2023-04-11,East,Office Supplies,140.4
ORD06296,2022-12-10,West,Technology,664.83
ORD06297,2022-06-06,Central,Office Supplies,210.39
ORD06298,2023-06-02,South,Technology,18.88
ORD06299,2023-04-26,West,Office Supplies,170.08
ORD06300,2022-05-20,East,Technology,529.72
ORD06301,2023-08-21,Central,Technology,387.75
ORD06302,2023-03-01,South,Furniture,129.89
ORD06303,2022-09-05,Central,Office Supplies,328.73
ORD06304,2023-01-08,Central,Furniture,19.48
ORD06305,2022-08-14,East,Technology,507.22
ORD06306,2023-09-12,West,Technology,651.86
ORD06307,2022-10-22,South,Furniture,259.81
ORD06308,2022-07-06,East,Technology,27.64
ORD06309,2023-03-07,South,Furniture,147.84
ORD06310,2022-08-05,West,Technology,99.18
ORD06311,2022-09-16,East,Furniture,428.81
ORD06312,2023-01-15,South,Office Supplies,389.32
ORD06313,2022-03-12,West,Furniture,466.82
ORD06314,2022-08-18,West,Office Supplies,143.88
ORD06315,2023-07-19,East,Furniture,232.29
ORD06316,2023-01-30,East,Office Supplies,453.66
ORD06317,2022-04-30,West,Technology,173.45
ORD06318,2022-05-10,Central,Furniture,368.51
ORD06319,2022-01-07,South,Technology,339.37
ORD06320,2023-05-29,East,Furniture,421.3
ORD06321,2022-06-02,East,Furniture,78.63
ORD06322,2022-06-25,South,Furniture,479.29
ORD06323,2022-09-04,West,Office Supplies,146.6
ORD06324,2023-02-13,South,Technology,144.95
ORD06325,2022-07-03,South,Furniture,186.38
ORD06326,2022-01-27,East,Furniture,94.88
ORD06327,2023-07-04,East,Furniture,336.2
ORD06328,2022-07-24,West,Furniture,313.6
ORD06329,2023-11-10,Central,Furniture,281.37
ORD06330,2022-01-18,South,Furniture,401.09
ORD06331,2023-09-19,West,Technology,647.25
ORD06332,2022-02-14,South,Technology,85.52
ORD06333,2022-07-01,West,Office Supplies,391.73
ORD06334,2022-04-25,Central,Technology,245.41
ORD06335,2022-12-04,Central,Furniture,361.86
ORD06336,2023-01-17,West,Technology,282.46
ORD06337,2022-07-07,Central,Furniture,450.58
ORD06338,2023-02-05,Central,Office Supplies,193.62
ORD06339,2022-06-13,East,Office Supplies,240.6
ORD06340,2022-07-06,East,Furniture,216.28
ORD06341,2022-01-12,East,Office Supplies,242.94
ORD06342,2022-10-15,Central,Office Supplies,185.03
ORD06343,2022-08-13,West,Technology,478.02
ORD06344,2022-04-19,East,Technology,142.57
ORD06345,2023-08-29,Central,Technology,125.57
ORD06346,2023-04-27,Central,Office Supplies,196.39
ORD06347,2023-08-16,Central,Technology,500.53
ORD06348,2023-09-24,West,Office Supplies,142.32
ORD06349,2023-02-22,Central,Technology,277.69
ORD06350,2023-02-16,Central,Technology,540.39
ORD06351,2023-09-22,West,Office Supplies,513.52
ORD06352,2022-03-05,Central,Furniture,97.27
ORD06353,2023-03-10,East,Furniture,75.56
ORD06354,2023-03-12,East,Furniture,326.89
ORD06355,2022-08-01,West,Furniture,193.38
ORD06356,2023-05-02,South,Office Supplies,71.18
ORD06357,2023-05-08,East,Office Supplies,262.15
ORD06358,2023-11-18,Central,Furniture,36.44
ORD06359,2022-05-07,South,Technology,51.35
ORD06360,2023-12-27,Central,Furniture,87.84
ORD06361,2022-04-06,East,Office Supplies,199.96
ORD06362,2023-02-16,West,Technology,481.74
ORD06363,2022-02-15,Central,Office Supplies,200.16
ORD06364,2023-05-29,West,Furniture,535.21
ORD06365,2022-01-24,West,Technology,33.76
ORD06366,2023-09-08,West,Office Supplies,216.14
ORD06367,2023-08-07,West,Office Supplies,375.78
ORD06368,2023-01-18,East,Office Supplies,206.34
ORD06369,2023-06-28,East,Furniture,386.53
ORD06370,2023-08-29,South,Office Supplies,175.25
ORD06371,2022-03-23,East,Furniture,429.01
ORD06372,2023-08-23,Central,Furniture,87.99
ORD06373,2023-08-11,South,Furniture,191.91
ORD06374,2022-01-10,Central,Furniture,173.04
ORD06375,2022-09-19,Central,Technology,47.61
ORD06376,2023-04-29,South,Office Supplies,186.31
ORD06377,2022-05-07,South,Technology,153.32
ORD06378,2022-05-25,West,Technology,662.73
ORD06379,2022-06-21,South,Office Supplies,50.44
ORD06380,2023-04-10,East,Furniture,160.65
ORD06381,2023-10-09,West,Technology,281.4
ORD06382,2022-02-09,West,Office Supplies,405.24
ORD06383,2022-03-31,East,Technology,356.95
ORD06384,2023-11-16,East,Furniture,161.75
ORD06385,2022-09-22,South,Furniture,327.56
ORD06386,2022-03-05,South,Office Supplies,183.3
ORD06387,2023-10-24,Central,Technology,231.24
ORD06388,2022-06-04,South,Technology,620.61
ORD06389,2022-10-20,East,Technology,437.96
ORD06390,2023-07-10,South,Office Supplies,442.67
ORD06391,2022-08-13,South,Technology,544.21
ORD06392,2023-01-25,West,Office Supplies,81.04
ORD06393,2022-02-05,Central,Office Supplies,213.05
ORD06394,2023-04-04,South,Office Supplies,143.07
ORD06395,2023-09-27,South,Office Supplies,79.32
ORD06396,2023-07-27,West,Furniture,369.86
ORD06397,2022-08-22,West,Technology,526.43
ORD06398,2022-06-19,Central,Technology,183.53
ORD06399,2023-06-18,West,Technology,571.62
ORD06400,2023-02-27,Central,Furniture,173.95
ORD06401,2022-01-15,South,Furniture,443.9
ORD06402,2022-05-24,West,Furniture,335.44
ORD06403,2022-04-21,South,Office Supplies,10.01
ORD06404,2022-08-19,East,Technology,370.06
ORD06405,2023-07-29,East,Technology,469.69
ORD06406,2023-08-07,Central,Furniture,260.94
ORD06407,2022-12-13,West,Furniture,158.07
ORD06408,2023-09-02,West,Technology,661.93
ORD06409,2023-04-25,West,Furniture,73.47
ORD06410,2023-10-24,West,Furniture,289.57
ORD06411,2022-03-07,East,Technology,419.7
ORD06412,2022-04-14,Central,Office Supplies,222.37
ORD06413,2023-11-20,East,Office Supplies,395.08
ORD06414,2022-08-16,Central,Office Supplies,363.73
ORD06415,2022-04-06,West,Office Supplies,386.41
ORD06416,2022-12-29,East,Furniture,214.74
ORD06417,2022-01-04,South,Technology,595.34
ORD06418,2022-12-19,West,Office Supplies,546.08
ORD06419,2023-05-23,South,Technology,435.96
ORD06420,2023-04-01,Central,Technology,393.16
ORD06421,2023-01-06,East,Technology,85.5
ORD06422,2022-03-02,East,Technology,136.55
ORD06423,2022-12-21,South,Furniture,214.31
ORD06424,2023-08-26,East,Furniture,371.46
ORD06425,2023-03-04,East,Office Supplies,254.69
ORD06426,2023-11-12,Central,Furniture,17.68
ORD06427,2023-04-21,Central,Office Supplies,348.66
ORD06428,2022-04-09,West,Furniture,505.71
ORD06429,2022-12-08,South,Furniture,83.32
ORD06430,2022-03-02,Central,Furniture,378.15
ORD06431,2022-12-19,Central,Furniture,244.91
ORD06432,2022-03-31,West,Technology,27.64
ORD06433,2022-08-09,East,Office Supplies,108.41
ORD06434,2023-11-19,West,Furniture,536.74
ORD06435,2022-08-18,Central,Office Supplies,105.5
ORD06436,2022-10-07,West,Technology,177.35
ORD06437,2022-04-08,South,Office Supplies,166.89
ORD06438,2023-07-18,Central,Office Supplies,483.8
ORD06439,2022-06-29,Central,Office Supplies,144.88
ORD06440,2023-12-01,East,Office Supplies,485.48
ORD06441,2022-02-23,South,Technology,158.02
ORD06442,2023-12-04,South,Technology,55.72
ORD06443,2022-01-29,West,Furniture,441.78
ORD06444,2023-02-11,West,Office Supplies,501.24
ORD06445,2023-02-03,South,Office Supplies,108.46
ORD06446,2022-11-18,South,Office Supplies,487.66
ORD06447,2022-04-06,Central,Office Supplies,299.61
ORD06448,2022-01-22,East,Furniture,292.96
ORD06449,2023-01-18,South,Technology,485.98
ORD06450,2023-03-18,South,Furniture,22.09
ORD06451,2023-06-06,East,Furniture,195.7
ORD06452,2023-08-06,West,Technology,386.31
ORD06453,2023-07-11,East,Technology,303.36
ORD06454,2022-08-02,South,Technology,618.63
ORD06455,2023-06-22,Central,Furniture,289.92
ORD06456,2023-10-21,West,Furniture,537.34
ORD06457,2022-05-09,South,Office Supplies,301.37
ORD06458,2022-08-16,East,Technology,40.81
ORD06459,2022-01-03,West,Office Supplies,447.14
ORD06460,2022-12-29,Central,Technology,201.22
ORD06461,2023-08-28,Central,Office Supplies,296.05
ORD06462,2023-12-11,East,Furniture,358.34
ORD06463,2023-04-15,West,Technology,607.51
ORD06464,2023-03-29,South,Furniture,215.4
ORD06465,2022-03-14,East,Office Supplies,40.67
ORD06466,2022-03-10,South,Furniture,380.8
ORD06467,2022-01-26,Central,Furniture,417.8
ORD06468,2023-07-20,South,Office Supplies,271.54
ORD06469,2022-06-06,East,Furniture,330.27
ORD06470,2023-10-08,Central,Office Supplies,398.21
ORD06471,2023-11-23,West,Technology,141.02
ORD06472,2023-09-03,East,Office Supplies,67.7
ORD06473,2023-01-17,Central,Office Supplies,446.88
ORD06474,2022-05-13,South,Office Supplies,380.63
ORD06475,2023-05-09,South,Furniture,221.01
ORD06476,2022-08-17,West,Furniture,291.68
ORD06477,2023-02-05,South,Office Supplies,478.05
ORD06478,2023-01-19,East,Furniture,265.92
ORD06479,2022-07-23,East,Furniture,474.53
ORD06480,2022-05-20,East,Technology,278.03
ORD06481,2023-05-26,West,Furniture,117.21
